item,net profit,time,location
FUEL,-35840.10,0,Dallas/Fort Worth International Airport
FUEL,-35840.10,0,Denver International Airport
FUEL,-35840.10,0,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,85253.5133549877456,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,59192.0956582891404,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,45444.92214474403464,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,77895.6268191973935,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,85253.5133549877456,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,59192.0956582891404,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,23295.29622545702616,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,77895.6268191973935,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,85253.5133549877456,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,59192.0956582891404,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,23648.96190546378300,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,77895.6268191973935,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,20059.6502011735872,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,59192.0956582891404,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,37384.13193711248225,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,94036.2001906633992,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,41697.83024353569042,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,3364.60886854895637,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,1672.06393601607630,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,36818.4064238576272,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,2426.85784486186558,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,51217.7308385017653,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,10962.66328462343300,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,50780.35658749421214,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,6977.33886100883335,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,17885.5568007466482,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,4509.64000792477460,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,17732.82293531543916,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,5562.96898975449480,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,23872.09673460770739,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,6516.83164987981210,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,79187.0428721231415,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,39653.2975585992435,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,159.02606753165335,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,23202.23046486140250,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,61589.9222338735545,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,7343.2032515924525,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,65734.9352459668080,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,24917.9504280667520,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,46655.5978424589120,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,38138.0134836058965,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,24346.2723133210400,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,7704.67612919823925,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,27635.77207264360935,35,O'Hare International Airport
FUEL,-35840.10,51,Hartsfield-Jackson Atlanta International Airport
FUEL,-35840.10,51,Dallas/Fort Worth International Airport
FUEL,-35840.10,51,Denver International Airport
FUEL,-35840.10,51,O'Hare International Airport
FUEL,-35840.10,51,Hartsfield-Jackson Atlanta International Airport
FUEL,-35840.10,51,Dallas/Fort Worth International Airport
FUEL,-35840.10,51,Denver International Airport
FUEL,-35840.10,51,O'Hare International Airport
FUEL,-35840.10,51,Hartsfield-Jackson Atlanta International Airport
FUEL,-35840.10,51,Dallas/Fort Worth International Airport
FUEL,-35840.10,51,Denver International Airport
FUEL,-35840.10,51,O'Hare International Airport
TAKEOFF_FEE,-2000,86,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,3258.3334780760460,86,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,86,Dallas/Fort Worth International Airport
TICKET_SALES,36305.694279711840,86,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,86,Denver International Airport
TICKET_SALES,7470.38705485426380,86,Denver International Airport
TAKEOFF_FEE,-2000,86,O'Hare International Airport
TICKET_SALES,35893.3881940272960,86,O'Hare International Airport
TAKEOFF_FEE,-2000,86,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,32184.92849114832240,86,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,86,Dallas/Fort Worth International Airport
TICKET_SALES,7829.01990732383990,86,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,86,Denver International Airport
TICKET_SALES,11272.6855373637440,86,Denver International Airport
TAKEOFF_FEE,-2000,86,O'Hare International Airport
TICKET_SALES,14581.6889538235890,86,O'Hare International Airport
TAKEOFF_FEE,-2000,86,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,32583.38396267682840,86,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,86,Dallas/Fort Worth International Airport
TICKET_SALES,56640.99315404569120,86,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,86,Denver International Airport
TICKET_SALES,19172.4923526004860,86,Denver International Airport
TAKEOFF_FEE,-2000,86,O'Hare International Airport
TICKET_SALES,36350.04373437533600,86,O'Hare International Airport
LANDING_FEE,-2000,120,Nashville International Airport
LANDING_FEE,-2000,121,Charlotte Douglas International Airport
LANDING_FEE,-2000,121,George Bush Intercontinental Airport
LANDING_FEE,-2000,121,George Bush Intercontinental Airport
LANDING_FEE,-2000,146,Salt Lake City International Airport
TAKEOFF_FEE,-2000,161,Nashville International Airport
TICKET_SALES,4951.447078658720,161,Nashville International Airport
LANDING_FEE,-2000,161,Austin-Bergstrom International Airport
TAKEOFF_FEE,-2000,162,Charlotte Douglas International Airport
TICKET_SALES,6967.2091716496115,162,Charlotte Douglas International Airport
TAKEOFF_FEE,-2000,162,George Bush Intercontinental Airport
TICKET_SALES,77300.54760186529407,162,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,162,George Bush Intercontinental Airport
TICKET_SALES,62711.5338213229260,162,George Bush Intercontinental Airport
LANDING_FEE,-2000,169,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,172,O'Hare International Airport
LANDING_FEE,-2000,172,O'Hare International Airport
LANDING_FEE,-2000,172,Harry Reid International Airport
LANDING_FEE,-2000,176,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,179,Minneapolis-Saint Paul International Airport
LANDING_FEE,-2000,183,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,187,Salt Lake City International Airport
TICKET_SALES,1615.36279560575370,187,Salt Lake City International Airport
LANDING_FEE,-2000,190,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,190,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,193,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,193,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,194,O'Hare International Airport
LANDING_FEE,-2000,194,O'Hare International Airport
LANDING_FEE,-2000,194,Austin-Bergstrom International Airport
LANDING_FEE,-2000,197,Los Angeles International Airport
LANDING_FEE,-2000,197,Los Angeles International Airport
TAKEOFF_FEE,-2000,202,Austin-Bergstrom International Airport
TICKET_SALES,7232.91920234428260,202,Austin-Bergstrom International Airport
LANDING_FEE,-2000,204,O'Hare International Airport
LANDING_FEE,-2000,204,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,210,Phoenix Sky Harbor International Airport
TICKET_SALES,30633.05781946338264,210,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,211,George Bush Intercontinental Airport
LANDING_FEE,-2000,211,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,213,O'Hare International Airport
TICKET_SALES,16459.2377289326025,213,O'Hare International Airport
TAKEOFF_FEE,-2000,213,O'Hare International Airport
TICKET_SALES,48174.25195906998759,213,O'Hare International Airport
TAKEOFF_FEE,-2000,213,Harry Reid International Airport
TICKET_SALES,18083.53456555086700,213,Harry Reid International Airport
LANDING_FEE,-2000,215,San Francisco International Airport
TAKEOFF_FEE,-2000,217,Dallas/Fort Worth International Airport
TICKET_SALES,8231.4107291833815,217,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,220,Minneapolis-Saint Paul International Airport
TICKET_SALES,12892.57880891227800,220,Minneapolis-Saint Paul International Airport
TAKEOFF_FEE,-2000,224,George Bush Intercontinental Airport
TICKET_SALES,58530.7648999013976,224,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,231,Dallas/Fort Worth International Airport
TICKET_SALES,64096.6581460696275,231,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,231,Dallas/Fort Worth International Airport
TICKET_SALES,18991.6024136502600,231,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,234,Dallas/Fort Worth International Airport
TICKET_SALES,36949.20529718622620,234,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,234,Dallas/Fort Worth International Airport
TICKET_SALES,73338.82584975111375,234,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,234,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,235,O'Hare International Airport
TICKET_SALES,9176.04799220380716,235,O'Hare International Airport
TAKEOFF_FEE,-2000,235,O'Hare International Airport
TICKET_SALES,41948.05709125969056,235,O'Hare International Airport
TAKEOFF_FEE,-2000,235,Austin-Bergstrom International Airport
TICKET_SALES,57847.9655668513320,235,Austin-Bergstrom International Airport
LANDING_FEE,-2000,237,Los Angeles International Airport
LANDING_FEE,-2000,237,Los Angeles International Airport
LANDING_FEE,-2000,237,Los Angeles International Airport
LANDING_FEE,-2000,237,Los Angeles International Airport
LANDING_FEE,-2000,237,Los Angeles International Airport
TAKEOFF_FEE,-2000,238,Los Angeles International Airport
TICKET_SALES,79543.1875056478317,238,Los Angeles International Airport
TAKEOFF_FEE,-2000,238,Los Angeles International Airport
TICKET_SALES,79543.1875056478317,238,Los Angeles International Airport
LANDING_FEE,-2000,238,Newark Liberty International Airport
LANDING_FEE,-2000,238,Newark Liberty International Airport
LANDING_FEE,-2000,240,LaGuardia Airport
LANDING_FEE,-2000,241,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,241,Newark Liberty International Airport
LANDING_FEE,-2000,243,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,245,O'Hare International Airport
TICKET_SALES,38858.6376871189364,245,O'Hare International Airport
TAKEOFF_FEE,-2000,245,George Bush Intercontinental Airport
TICKET_SALES,47105.0570592223335,245,George Bush Intercontinental Airport
LANDING_FEE,-2000,246,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,248,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,252,George Bush Intercontinental Airport
TICKET_SALES,34892.6348586832100,252,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,252,George Bush Intercontinental Airport
TICKET_SALES,20336.42246095826240,252,George Bush Intercontinental Airport
LANDING_FEE,-2000,253,San Diego International Airport
FUEL,-16818.47969973346454935381189,254,Los Angeles International Airport
TAKEOFF_FEE,-2000,256,San Francisco International Airport
TICKET_SALES,25599.48750064858680,256,San Francisco International Airport
LANDING_FEE,-2000,273,Seattle-Tacoma International Airport
LANDING_FEE,-2000,274,San Francisco International Airport
LANDING_FEE,-2000,274,San Francisco International Airport
TAKEOFF_FEE,-2000,275,George Bush Intercontinental Airport
TICKET_SALES,3177.56600952472850,275,George Bush Intercontinental Airport
LANDING_FEE,-2000,277,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,278,Los Angeles International Airport
TICKET_SALES,79543.1875056478317,278,Los Angeles International Airport
TAKEOFF_FEE,-2000,278,Los Angeles International Airport
TICKET_SALES,79543.1875056478317,278,Los Angeles International Airport
TAKEOFF_FEE,-2000,278,Los Angeles International Airport
TICKET_SALES,79543.1875056478317,278,Los Angeles International Airport
TAKEOFF_FEE,-2000,279,Los Angeles International Airport
TICKET_SALES,43447.9595619084795,279,Los Angeles International Airport
TAKEOFF_FEE,-2000,279,Newark Liberty International Airport
TICKET_SALES,88605.8590451900480,279,Newark Liberty International Airport
TAKEOFF_FEE,-2000,279,Newark Liberty International Airport
TICKET_SALES,88605.8590451900480,279,Newark Liberty International Airport
TAKEOFF_FEE,-2000,281,LaGuardia Airport
TICKET_SALES,89072.3426263724000,281,LaGuardia Airport
TAKEOFF_FEE,-2000,282,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,32624.70324976471840,282,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,282,Newark Liberty International Airport
TICKET_SALES,58147.5949984059690,282,Newark Liberty International Airport
TAKEOFF_FEE,-2000,284,John F. Kennedy International Airport
TICKET_SALES,89238.9294557458400,284,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,287,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,30776.6876686929010,287,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,289,Los Angeles International Airport
TICKET_SALES,131335.0919186387571,289,Los Angeles International Airport
TAKEOFF_FEE,-2000,289,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,11174.63553607866205,289,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,294,Harry Reid International Airport
TAKEOFF_FEE,-2000,294,San Diego International Airport
TICKET_SALES,7864.25393511370910,294,San Diego International Airport
LANDING_FEE,-2000,298,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,299,Los Angeles International Airport
LANDING_FEE,-2000,299,Los Angeles International Airport
LANDING_FEE,-2000,299,Los Angeles International Airport
LANDING_FEE,-2000,299,Los Angeles International Airport
LANDING_FEE,-2000,299,Los Angeles International Airport
LANDING_FEE,-2000,299,Los Angeles International Airport
TAKEOFF_FEE,-2000,314,Seattle-Tacoma International Airport
TICKET_SALES,43424.28716050780160,314,Seattle-Tacoma International Airport
FUEL,-19372.83501419518703642097535,315,Los Angeles International Airport
FUEL,-19372.83501419518703642097535,315,Los Angeles International Airport
FUEL,-19372.83501419518703642097535,315,Los Angeles International Airport
FUEL,-23677.90946179411655066360254,315,Los Angeles International Airport
FUEL,-23677.90946179411655066360254,315,Los Angeles International Airport
TAKEOFF_FEE,-2000,315,San Francisco International Airport
TICKET_SALES,25599.48750064858680,315,San Francisco International Airport
TAKEOFF_FEE,-2000,315,San Francisco International Airport
TICKET_SALES,25599.48750064858680,315,San Francisco International Airport
LANDING_FEE,-2000,317,Los Angeles International Airport
LANDING_FEE,-2000,317,Newark Liberty International Airport
TAKEOFF_FEE,-2000,318,Dallas/Fort Worth International Airport
TICKET_SALES,54427.69232868552480,318,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,319,O'Hare International Airport
LANDING_FEE,-2000,320,Los Angeles International Airport
LANDING_FEE,-2000,320,Los Angeles International Airport
LANDING_FEE,-2000,320,Los Angeles International Airport
LANDING_FEE,-2000,320,Los Angeles International Airport
LANDING_FEE,-2000,325,San Francisco International Airport
LANDING_FEE,-2000,325,San Francisco International Airport
TAKEOFF_FEE,-2000,335,Harry Reid International Airport
TICKET_SALES,4692.8656063396590,335,Harry Reid International Airport
LANDING_FEE,-2000,338,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,339,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,18028.92253202743680,339,Hartsfield-Jackson Atlanta International Airport
FUEL,-18772.32564135420767343020998,341,San Francisco International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,107734.7402015776542,350,Los Angeles International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,107734.7402015776542,350,Los Angeles International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,29876.0203920341394,350,Los Angeles International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,131066.7095658820473,350,Los Angeles International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,131066.7095658820473,350,Los Angeles International Airport
LANDING_FEE,-2000,354,Los Angeles International Airport
TAKEOFF_FEE,-2000,358,Newark Liberty International Airport
TICKET_SALES,35660.45216042044480,358,Newark Liberty International Airport
TAKEOFF_FEE,-2000,360,O'Hare International Airport
TICKET_SALES,12322.79288719818270,360,O'Hare International Airport
LANDING_FEE,-2000,361,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,362,LaGuardia Airport
LANDING_FEE,-2000,363,John F. Kennedy International Airport
FUEL,-21580.67358706504022848093882,366,Los Angeles International Airport
FUEL,-21580.67358706504022848093882,366,Los Angeles International Airport
FUEL,-21580.67358706504022848093882,366,Los Angeles International Airport
FUEL,-13321.72745044393754142220132,366,Los Angeles International Airport
FUEL,-11842.11450257592922753246967,366,Los Angeles International Airport
TAKEOFF_FEE,-2000,366,San Francisco International Airport
TICKET_SALES,7585.03333352550720,366,San Francisco International Airport
LANDING_FEE,-2000,373,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,376,San Francisco International Airport
TICKET_SALES,80966.1324801175740,376,San Francisco International Airport
FUEL,-18451.55476171501602493663086,378,LaGuardia Airport
LANDING_FEE,-2000,378,Los Angeles International Airport
FUEL,-18544.22481918445922019600403,379,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,379,Dallas/Fort Worth International Airport
TICKET_SALES,1700.86538527142265,379,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,385,John F. Kennedy International Airport
LANDING_FEE,-2000,388,Philadelphia International Airport
LANDING_FEE,-2000,388,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,389,Los Angeles International Airport
LANDING_FEE,-2000,397,Phoenix Sky Harbor International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,74089.4354133490014,401,Los Angeles International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,106918.9884155169385,401,Los Angeles International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,106918.9884155169385,401,Los Angeles International Airport
FUEL,-21337.32688792977868615707848,401,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,130315.402186062849,401,Los Angeles International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,22753.482921376053,401,Los Angeles International Airport
LANDING_FEE,-2000,402,Tampa International Airport
TAKEOFF_FEE,-2000,402,Dallas/Fort Worth International Airport
TICKET_SALES,16652.61330195795360,402,Dallas/Fort Worth International Airport
FUEL,-17709.94557958497107392759062,404,Philadelphia International Airport
TAKEOFF_FEE,-2000,413,LaGuardia Airport
TICKET_SALES,126941.8472728919352,413,LaGuardia Airport
LANDING_FEE,-2000,413,Los Angeles International Airport
LANDING_FEE,-2000,413,Los Angeles International Airport
TAKEOFF_FEE,-2000,414,John F. Kennedy International Airport
TICKET_SALES,127191.727516952133,414,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,414,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,9423.81227147766835,414,Hartsfield-Jackson Atlanta International Airport
FUEL,-21580.67358706504022848093882,417,Los Angeles International Airport
FUEL,-21859.76610653572413411893649,417,Los Angeles International Airport
FUEL,-16394.82457990179098942462588,417,Los Angeles International Airport
LANDING_FEE,-2000,422,O'Hare International Airport
LANDING_FEE,-2000,423,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,429,Philadelphia International Airport
LANDING_FEE,-2000,429,O'Hare International Airport
TAKEOFF_FEE,-2000,429,Phoenix Sky Harbor International Airport
TICKET_SALES,17251.1225748351435,429,Phoenix Sky Harbor International Airport
TAKEOFF_FEE,-2000,436,John F. Kennedy International Airport
TICKET_SALES,51145.879848086572,436,John F. Kennedy International Airport
LANDING_FEE,-2000,437,Newark Liberty International Airport
TAKEOFF_FEE,-2000,438,Phoenix Sky Harbor International Airport
TICKET_SALES,4684.6636894092840,438,Phoenix Sky Harbor International Airport
TAKEOFF_FEE,-2000,439,Philadelphia International Airport
TICKET_SALES,101763.1947765217645,439,Philadelphia International Airport
LANDING_FEE,-2000,439,LaGuardia Airport
TAKEOFF_FEE,-2000,442,Los Angeles International Airport
TICKET_SALES,58379.14290326580990,442,Los Angeles International Airport
TAKEOFF_FEE,-2000,443,Tampa International Airport
TICKET_SALES,4182.5131966395470,443,Tampa International Airport
FUEL,-15111.25841609402637914172374,445,Philadelphia International Airport
LANDING_FEE,-2000,446,Los Angeles International Airport
LANDING_FEE,-2000,448,Detroit Metropolitan Airport
LANDING_FEE,-2000,451,Los Angeles International Airport
TAKEOFF_FEE,-2000,452,Los Angeles International Airport
