item,net profit,time,location
FUEL,-35840.10,0,Denver International Airport
FUEL,-35840.10,0,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,85253.5133549877456,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,59192.0956582891404,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,45444.92214474403464,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,77895.6268191973935,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,85253.5133549877456,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,59192.0956582891404,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,9547.25255141681400,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,77895.6268191973935,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,50149.1255029339680,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,59192.0956582891404,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,18919.16952437102640,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,77895.6268191973935,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,36024.9308614952197,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,15419.7896252685996,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,29907.30554968998580,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,69158.8985529217592,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,9045.56105812149898,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,51217.7308385017653,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,1337.65114881286104,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,50780.35658749421214,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,5581.87108880706668,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,4064.8992728969655,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,8770.13062769874640,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,4030.18703075350890,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,4450.37519180359584,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,19198.72329979032552,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,3607.71200633981968,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,56500.81235651873664,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,32121.66814825317504,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,6119.07489703444792,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,18561.78437188912200,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,79187.0428721231415,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,33900.4564298719080,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,65734.9352459668080,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,19934.3603424534016,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,33434.5292126742153,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,33587.82012907355552,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,6330.0308014634704,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,7898.6746295551276,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,1036.7910631657536,35,O'Hare International Airport
TAKEOFF_FEE,-2000,35,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,34025.26675980426848,35,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,35,Dallas/Fort Worth International Airport
TICKET_SALES,37862.31387589416448,35,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,35,Denver International Airport
TICKET_SALES,4718.74869804397340,35,Denver International Airport
TAKEOFF_FEE,-2000,35,O'Hare International Airport
TICKET_SALES,35893.3881940272960,35,O'Hare International Airport
FUEL,-35840.10,51,Hartsfield-Jackson Atlanta International Airport
FUEL,-35840.10,51,Dallas/Fort Worth International Airport
FUEL,-35840.10,51,Denver International Airport
FUEL,-35840.10,51,O'Hare International Airport
FUEL,-35840.10,51,Hartsfield-Jackson Atlanta International Airport
FUEL,-35840.10,51,Dallas/Fort Worth International Airport
FUEL,-35840.10,51,Denver International Airport
FUEL,-35840.10,51,O'Hare International Airport
FUEL,-35840.10,51,Hartsfield-Jackson Atlanta International Airport
FUEL,-35840.10,51,Dallas/Fort Worth International Airport
FUEL,-35840.10,51,Denver International Airport
TAKEOFF_FEE,-2000,86,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,26099.76259981177472,86,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,86,Dallas/Fort Worth International Airport
TICKET_SALES,49560.86900978997980,86,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,86,Denver International Airport
TICKET_SALES,5976.30964388341104,86,Denver International Airport
TAKEOFF_FEE,-2000,86,O'Hare International Airport
TICKET_SALES,4486.6735242534120,86,O'Hare International Airport
TAKEOFF_FEE,-2000,86,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,22278.20212016541272,86,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,86,Dallas/Fort Worth International Airport
TICKET_SALES,50027.58825810942980,86,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,86,Denver International Airport
TICKET_SALES,9018.1484298909952,86,Denver International Airport
TAKEOFF_FEE,-2000,86,O'Hare International Airport
TICKET_SALES,36350.04373437533600,86,O'Hare International Airport
TAKEOFF_FEE,-2000,86,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,8484.4648321740008,86,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,86,Dallas/Fort Worth International Airport
TICKET_SALES,50092.3491742320780,86,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,86,Denver International Airport
TICKET_SALES,15337.9938820803888,86,Denver International Airport
LANDING_FEE,-2000,111,Austin-Bergstrom International Airport
LANDING_FEE,-2000,120,Nashville International Airport
LANDING_FEE,-2000,121,Charlotte Douglas International Airport
LANDING_FEE,-2000,121,George Bush Intercontinental Airport
LANDING_FEE,-2000,146,Salt Lake City International Airport
TAKEOFF_FEE,-2000,152,Austin-Bergstrom International Airport
TICKET_SALES,5654.60575052964240,152,Austin-Bergstrom International Airport
TAKEOFF_FEE,-2000,161,Nashville International Airport
TICKET_SALES,3961.157662926976,161,Nashville International Airport
TAKEOFF_FEE,-2000,162,Charlotte Douglas International Airport
TICKET_SALES,5573.7673373196892,162,Charlotte Douglas International Airport
TAKEOFF_FEE,-2000,162,George Bush Intercontinental Airport
TICKET_SALES,77300.54760186529407,162,George Bush Intercontinental Airport
LANDING_FEE,-2000,169,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,172,O'Hare International Airport
LANDING_FEE,-2000,172,O'Hare International Airport
LANDING_FEE,-2000,172,Harry Reid International Airport
LANDING_FEE,-2000,176,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,182,Minneapolis-Saint Paul International Airport
LANDING_FEE,-2000,183,George Bush Intercontinental Airport
LANDING_FEE,-2000,185,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,187,Salt Lake City International Airport
TICKET_SALES,1292.29023648460296,187,Salt Lake City International Airport
LANDING_FEE,-2000,187,Newark Liberty International Airport
LANDING_FEE,-2000,190,Newark Liberty International Airport
LANDING_FEE,-2000,190,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,192,John F. Kennedy International Airport
LANDING_FEE,-2000,193,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,193,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,194,O'Hare International Airport
LANDING_FEE,-2000,194,O'Hare International Airport
LANDING_FEE,-2000,194,Austin-Bergstrom International Airport
LANDING_FEE,-2000,197,Los Angeles International Airport
LANDING_FEE,-2000,197,Los Angeles International Airport
LANDING_FEE,-2000,201,Tampa International Airport
LANDING_FEE,-2000,204,O'Hare International Airport
LANDING_FEE,-2000,204,George Bush Intercontinental Airport
LANDING_FEE,-2000,205,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,210,Phoenix Sky Harbor International Airport
TICKET_SALES,30633.05781946338264,210,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,211,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,213,O'Hare International Airport
TICKET_SALES,41206.06823392265794,213,O'Hare International Airport
TAKEOFF_FEE,-2000,213,O'Hare International Airport
TICKET_SALES,5064.3808396715700,213,O'Hare International Airport
TAKEOFF_FEE,-2000,213,Harry Reid International Airport
TICKET_SALES,14466.82765244069360,213,Harry Reid International Airport
LANDING_FEE,-2000,215,San Francisco International Airport
TAKEOFF_FEE,-2000,217,Dallas/Fort Worth International Airport
TICKET_SALES,62646.5641277559741,217,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,223,Minneapolis-Saint Paul International Airport
TICKET_SALES,68292.2953882192365,223,Minneapolis-Saint Paul International Airport
TAKEOFF_FEE,-2000,224,George Bush Intercontinental Airport
TICKET_SALES,62711.5338213229260,224,George Bush Intercontinental Airport
TAKEOFF_FEE,-2000,226,Dallas/Fort Worth International Airport
TICKET_SALES,29559.36423774898096,226,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,228,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,228,Newark Liberty International Airport
TICKET_SALES,88605.8590451900480,228,Newark Liberty International Airport
TAKEOFF_FEE,-2000,231,Newark Liberty International Airport
TICKET_SALES,100490.9946839042715,231,Newark Liberty International Airport
TAKEOFF_FEE,-2000,231,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,18670.34925933304680,231,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,232,Philadelphia International Airport
TAKEOFF_FEE,-2000,233,John F. Kennedy International Airport
TICKET_SALES,101224.0235803372875,233,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,234,Dallas/Fort Worth International Airport
TICKET_SALES,14659.44490639820480,234,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,234,Dallas/Fort Worth International Airport
TICKET_SALES,5157.00176583439731,234,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,235,O'Hare International Airport
TICKET_SALES,15548.30354234533991,235,O'Hare International Airport
TAKEOFF_FEE,-2000,235,O'Hare International Airport
TICKET_SALES,36399.37229082851456,235,O'Hare International Airport
TAKEOFF_FEE,-2000,235,Austin-Bergstrom International Airport
TICKET_SALES,38833.34133307415160,235,Austin-Bergstrom International Airport
LANDING_FEE,-2000,237,Los Angeles International Airport
LANDING_FEE,-2000,237,Los Angeles International Airport
LANDING_FEE,-2000,237,Los Angeles International Airport
LANDING_FEE,-2000,237,Los Angeles International Airport
TAKEOFF_FEE,-2000,238,Los Angeles International Airport
TICKET_SALES,79543.1875056478317,238,Los Angeles International Airport
TAKEOFF_FEE,-2000,238,Los Angeles International Airport
TICKET_SALES,79543.1875056478317,238,Los Angeles International Airport
LANDING_FEE,-2000,238,Newark Liberty International Airport
LANDING_FEE,-2000,240,LaGuardia Airport
TAKEOFF_FEE,-2000,242,Tampa International Airport
TICKET_SALES,77709.3826300492272,242,Tampa International Airport
LANDING_FEE,-2000,243,LaGuardia Airport
TAKEOFF_FEE,-2000,245,O'Hare International Airport
TICKET_SALES,38858.6376871189364,245,O'Hare International Airport
TAKEOFF_FEE,-2000,245,George Bush Intercontinental Airport
TICKET_SALES,16723.0756856861136,245,George Bush Intercontinental Airport
LANDING_FEE,-2000,246,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,246,George Bush Intercontinental Airport
TICKET_SALES,18666.76782892099384,246,George Bush Intercontinental Airport
LANDING_FEE,-2000,248,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,252,George Bush Intercontinental Airport
TICKET_SALES,47105.0570592223335,252,George Bush Intercontinental Airport
LANDING_FEE,-2000,253,San Diego International Airport
TAKEOFF_FEE,-2000,256,San Francisco International Airport
TICKET_SALES,25599.48750064858680,256,San Francisco International Airport
TAKEOFF_FEE,-2000,269,Dallas/Fort Worth International Airport
TICKET_SALES,10027.46369425617300,269,Dallas/Fort Worth International Airport
TAKEOFF_FEE,-2000,273,Philadelphia International Airport
TICKET_SALES,87024.8845359903520,273,Philadelphia International Airport
LANDING_FEE,-2000,273,Seattle-Tacoma International Airport
LANDING_FEE,-2000,274,San Francisco International Airport
LANDING_FEE,-2000,274,San Francisco International Airport
TAKEOFF_FEE,-2000,278,Los Angeles International Airport
TICKET_SALES,79543.1875056478317,278,Los Angeles International Airport
TAKEOFF_FEE,-2000,278,Los Angeles International Airport
TICKET_SALES,79543.1875056478317,278,Los Angeles International Airport
TAKEOFF_FEE,-2000,278,Los Angeles International Airport
TICKET_SALES,34758.3676495267836,278,Los Angeles International Airport
TAKEOFF_FEE,-2000,279,Los Angeles International Airport
TICKET_SALES,107734.7402015776542,279,Los Angeles International Airport
TAKEOFF_FEE,-2000,279,Newark Liberty International Airport
TICKET_SALES,24920.3978564597010,279,Newark Liberty International Airport
TAKEOFF_FEE,-2000,281,LaGuardia Airport
TICKET_SALES,89072.3426263724000,281,LaGuardia Airport
TAKEOFF_FEE,-2000,284,LaGuardia Airport
TICKET_SALES,89072.3426263724000,284,LaGuardia Airport
TAKEOFF_FEE,-2000,287,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,7539.04981718213468,287,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,289,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,11215.33836621800368,289,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,294,Harry Reid International Airport
TAKEOFF_FEE,-2000,294,San Diego International Airport
TICKET_SALES,6291.40314809096728,294,San Diego International Airport
LANDING_FEE,-2000,298,Hartsfield-Jackson Atlanta International Airport
LANDING_FEE,-2000,299,Los Angeles International Airport
LANDING_FEE,-2000,299,Los Angeles International Airport
LANDING_FEE,-2000,299,Los Angeles International Airport
LANDING_FEE,-2000,299,Los Angeles International Airport
LANDING_FEE,-2000,299,Los Angeles International Airport
TAKEOFF_FEE,-2000,314,Seattle-Tacoma International Airport
TICKET_SALES,43424.28716050780160,314,Seattle-Tacoma International Airport
FUEL,-19372.83501419518703642097535,315,Los Angeles International Airport
FUEL,-19372.83501419518703642097535,315,Los Angeles International Airport
FUEL,-19372.83501419518703642097535,315,Los Angeles International Airport
FUEL,-24216.04376774398168436164269,315,Los Angeles International Airport
FUEL,-12111.25346854355899267829955,315,Los Angeles International Airport
TAKEOFF_FEE,-2000,315,San Francisco International Airport
TICKET_SALES,25599.48750064858680,315,San Francisco International Airport
TAKEOFF_FEE,-2000,315,San Francisco International Airport
TICKET_SALES,16307.82166707984048,315,San Francisco International Airport
LANDING_FEE,-2000,317,Los Angeles International Airport
LANDING_FEE,-2000,317,Newark Liberty International Airport
LANDING_FEE,-2000,319,LaGuardia Airport
LANDING_FEE,-2000,319,John F. Kennedy International Airport
LANDING_FEE,-2000,320,Los Angeles International Airport
LANDING_FEE,-2000,320,Los Angeles International Airport
LANDING_FEE,-2000,320,Los Angeles International Airport
LANDING_FEE,-2000,325,San Francisco International Airport
LANDING_FEE,-2000,325,San Francisco International Airport
LANDING_FEE,-2000,332,Dallas/Fort Worth International Airport
FUEL,-12995.07968596636536858568434,333,Newark Liberty International Airport
TAKEOFF_FEE,-2000,335,Harry Reid International Airport
TICKET_SALES,3754.2924850717272,335,Harry Reid International Airport
FUEL,-13155.13197491462948164553382,335,LaGuardia Airport
FUEL,-13177.34047155825398476736154,335,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,339,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,10422.76175457458916,339,Hartsfield-Jackson Atlanta International Airport
FUEL,-19760.34278037285077516571619,341,San Francisco International Airport
FUEL,-19760.34278037285077516571619,341,San Francisco International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,107734.7402015776542,350,Los Angeles International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,107734.7402015776542,350,Los Angeles International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,9958.6734640113798,350,Los Angeles International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,131066.7095658820473,350,Los Angeles International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,124131.9630280046903,350,Los Angeles International Airport
LANDING_FEE,-2000,354,Los Angeles International Airport
LANDING_FEE,-2000,362,LaGuardia Airport
LANDING_FEE,-2000,363,John F. Kennedy International Airport
FUEL,-21580.67358706504022848093882,366,Los Angeles International Airport
FUEL,-21580.67358706504022848093882,366,Los Angeles International Airport
FUEL,-21580.67358706504022848093882,366,Los Angeles International Airport
FUEL,-13624.49398340856301729218103,366,Los Angeles International Airport
LANDING_FEE,-2000,368,Detroit Metropolitan Airport
TAKEOFF_FEE,-2000,368,Newark Liberty International Airport
TICKET_SALES,97665.5888844136080,368,Newark Liberty International Airport
FUEL,-14099.67861773779083705449011,370,Los Angeles International Airport
TAKEOFF_FEE,-2000,370,LaGuardia Airport
TICKET_SALES,11134.0428282965500,370,LaGuardia Airport
TAKEOFF_FEE,-2000,370,John F. Kennedy International Airport
TICKET_SALES,89238.9294557458400,370,John F. Kennedy International Airport
LANDING_FEE,-2000,373,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,373,Dallas/Fort Worth International Airport
TICKET_SALES,29189.1129081433684,373,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,374,Denver International Airport
TAKEOFF_FEE,-2000,376,San Francisco International Airport
TICKET_SALES,80966.1324801175740,376,San Francisco International Airport
TAKEOFF_FEE,-2000,376,San Francisco International Airport
TICKET_SALES,31786.7038625646772,376,San Francisco International Airport
LANDING_FEE,-2000,378,Los Angeles International Airport
LANDING_FEE,-2000,385,John F. Kennedy International Airport
LANDING_FEE,-2000,388,Philadelphia International Airport
LANDING_FEE,-2000,388,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,389,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,400,Orlando International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,106918.9884155169385,401,Los Angeles International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,106918.9884155169385,401,Los Angeles International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,106918.9884155169385,401,Los Angeles International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,7584.494307125351,401,Los Angeles International Airport
TAKEOFF_FEE,-2000,403,LaGuardia Airport
TICKET_SALES,44227.94533742364912,403,LaGuardia Airport
TAKEOFF_FEE,-2000,404,John F. Kennedy International Airport
TICKET_SALES,39486.5730303384555,404,John F. Kennedy International Airport
FUEL,-17709.94557958497107392759062,404,Philadelphia International Airport
TAKEOFF_FEE,-2000,405,Los Angeles International Airport
TICKET_SALES,101671.6620572674830,405,Los Angeles International Airport
LANDING_FEE,-2000,407,Nashville International Airport
TAKEOFF_FEE,-2000,409,Detroit Metropolitan Airport
TICKET_SALES,83876.4652366455165,409,Detroit Metropolitan Airport
LANDING_FEE,-2000,413,Los Angeles International Airport
LANDING_FEE,-2000,413,Los Angeles International Airport
TAKEOFF_FEE,-2000,414,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,7334.14727247421860,414,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,415,Denver International Airport
TICKET_SALES,12638.1553905976848,415,Denver International Airport
FUEL,-22356.57897259335058151918929,417,Los Angeles International Airport
LANDING_FEE,-2000,422,Fort Lauderdale-Hollywood International Airport
LANDING_FEE,-2000,423,Phoenix Sky Harbor International Airport
TAKEOFF_FEE,-2000,426,John F. Kennedy International Airport
TICKET_SALES,44515.88224458101408,426,John F. Kennedy International Airport
FUEL,-19404.48056649916592505178414,429,Los Angeles International Airport
LANDING_FEE,-2000,429,O'Hare International Airport
TAKEOFF_FEE,-2000,429,Phoenix Sky Harbor International Airport
TICKET_SALES,7926.1914533026335,429,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,430,Philadelphia International Airport
TAKEOFF_FEE,-2000,430,Phoenix Sky Harbor International Airport
TICKET_SALES,3747.7309515274272,430,Phoenix Sky Harbor International Airport
TAKEOFF_FEE,-2000,439,Philadelphia International Airport
TICKET_SALES,101763.1947765217645,439,Philadelphia International Airport
TAKEOFF_FEE,-2000,441,Orlando International Airport
TICKET_SALES,2751.6825625092888,441,Orlando International Airport
FUEL,-22055.59634833746826188871637,446,Philadelphia International Airport
LANDING_FEE,-2000,446,Los Angeles International Airport
LANDING_FEE,-2000,447,Philadelphia International Airport
TAKEOFF_FEE,-2000,448,Nashville International Airport
TICKET_SALES,8947.64615662391552,448,Nashville International Airport
LANDING_FEE,-2000,451,Los Angeles International Airport
TAKEOFF_FEE,-2000,452,Los Angeles International Airport
TICKET_SALES,127771.6228166116494,452,Los Angeles International Airport
TAKEOFF_FEE,-2000,454,Los Angeles International Airport
TICKET_SALES,58379.14290326580990,454,Los Angeles International Airport
TAKEOFF_FEE,-2000,463,Fort Lauderdale-Hollywood International Airport
TICKET_SALES,2748.96906677005632,463,Fort Lauderdale-Hollywood International Airport
TAKEOFF_FEE,-2000,464,Phoenix Sky Harbor International Airport
